,,,
Batch:10. Learning rate: 0.005,,,
156000,80.15873015873017,94.27067203468566,1.1163131126580614,109.821
157000,80.65476190476191,94.41003406627438,1.0998301655523752,110.528
158000,80.2579365079365,94.34809538556829,1.1099334686549576,111.23
159000,79.6626984126984,94.37906472592134,1.1291802504401354,111.933
160000,81.15079365079364,94.45648807680396,1.0796542661253024,112.631
161000,80.85317460317461,94.39454939609786,1.088166097206829,113.338
162000,80.15873015873017,94.42551873645091,1.1105783793002837,114.04
163000,80.85317460317461,94.45648807680396,1.0807062345365628,114.743
164000,81.4484126984127,94.54939609786311,1.0674793801309017,115.445
165000,80.95238095238095,94.48745741715702,1.0824987455446102,116.146
166000,81.84523809523809,94.58036543821616,1.0680897159979168,116.847
167000,80.95238095238095,94.4719727469805,1.0902054367089267,117.548
168000,81.4484126984127,94.51842675751007,1.0614775244956016,118.246
169000,81.34920634920636,94.59585010839268,1.0735746248006264,118.951
170000,81.0515873015873,94.4719727469805,1.0703378297806034,119.654
171000,81.4484126984127,94.58036543821616,1.066710147785924,120.359
172000,80.55555555555556,94.48745741715702,1.0629577242508614,121.061
173000,81.54761904761905,94.64230411892227,1.0518620632057143,121.764
174000,81.54761904761905,94.58036543821616,1.0519728353832927,122.466
175000,81.64682539682539,94.61133477856922,1.0414703774514527,123.167
176000,81.25,94.64230411892227,1.0567693745341227,123.874
177000,81.15079365079364,94.56488076803964,1.0571566137470507,124.571
178000,81.4484126984127,94.62681944874575,1.0474434377322366,125.272
179000,81.54761904761905,94.64230411892227,1.051737957341471,125.975
180000,80.95238095238095,94.56488076803964,1.0646682863277044,126.678
181000,81.84523809523809,94.70424279962837,1.0493118285228762,127.381
182000,81.84523809523809,94.67327345927532,1.0280628491131747,128.081
183000,81.74603174603175,94.64230411892227,1.0213447135878633,128.781
184000,82.2420634920635,94.7197274698049,1.0118683119014156,129.48
185000,82.04365079365078,94.6577887890988,1.0242598297636045,130.184
186000,82.63888888888889,94.81263549086405,1.0174564890092865,130.886
187000,81.84523809523809,94.68875812945184,1.02926191502669,131.59
188000,81.84523809523809,94.67327345927532,1.0279497347389523,132.286
189000,82.14285714285714,94.76618148033447,1.0233817007770147,132.989
190000,82.44047619047619,94.81263549086405,1.0148763245763306,133.692
191000,82.93650793650794,94.92102818209972,0.9879171050455137,134.388
192000,82.04365079365078,94.82812016104057,1.0256697615910797,135.091
193000,82.34126984126983,94.79715082068752,1.0115400976321773,135.791
194000,82.73809523809523,94.89005884174667,1.0001285074203463,136.492
195000,82.2420634920635,94.85908950139363,0.9993973965117908,137.196
196000,82.63888888888889,94.93651285227625,1.0014315697871081,137.895
197000,82.73809523809523,94.84360483121709,0.9876943326279678,138.595
198000,82.73809523809523,94.87457417157015,0.9872970244625173,139.301
199000,83.03571428571429,94.93651285227625,0.9788645063288836,140.005
200000,82.93650793650794,94.92102818209972,0.9905386172459086,140.704
201000,82.73809523809523,94.87457417157015,1.0019369922080141,141.405
202000,82.8373015873016,94.89005884174667,0.9877517184562405,142.107
203000,83.03571428571429,94.96748219262929,0.9620789412535928,142.808
204000,83.03571428571429,94.93651285227625,0.9902897988642355,143.507
205000,82.93650793650794,94.9055435119232,0.9663494064587967,144.209
206000,82.8373015873016,94.82812016104057,0.9684560549986676,144.908
207000,82.93650793650794,94.82812016104057,0.9664835288451217,145.609
208000,83.13492063492063,94.89005884174667,0.9566335485588325,146.311
209000,82.63888888888889,94.9055435119232,0.9506202648031612,147.017
210000,83.13492063492063,94.89005884174667,0.9525382481471704,147.719
211000,82.93650793650794,94.9055435119232,0.9663739275690248,148.425
212000,82.8373015873016,94.9055435119232,0.9526842987504347,149.129
213000,83.03571428571429,94.92102818209972,0.9583788194688805,149.829
214000,82.93650793650794,94.93651285227625,0.9399997757249116,150.532
215000,82.93650793650794,94.96748219262929,0.9387928394611809,151.237
216000,82.53968253968253,94.9055435119232,0.9593302463403526,151.941
217000,82.53968253968253,94.87457417157015,0.9457060175356905,152.638
218000,82.73809523809523,94.85908950139363,0.9424025041834421,153.342
219000,83.33333333333334,95.04490554351193,0.9423202644092976,154.045
220000,83.23412698412699,95.01393620315888,0.9394840374716236,154.743
221000,82.8373015873016,94.89005884174667,0.9289025414474282,155.443
222000,82.73809523809523,94.96748219262929,0.9189442664476412,156.151
223000,82.93650793650794,94.96748219262929,0.9440060952130442,156.851
224000,82.8373015873016,95.01393620315888,0.9496407382326157,157.551
225000,82.8373015873016,94.99845153298234,0.9262636411678346,158.256
226000,83.13492063492063,95.07587488386497,0.9187120358229824,158.958
227000,83.53174603174604,95.0913595540415,0.9121750145260226,159.656
228000,83.33333333333334,95.0294208733354,0.9129881149219622,160.357
229000,83.33333333333334,95.04490554351193,0.915532580389269,161.057
230000,83.13492063492063,94.95199752245277,0.929680765431459,161.753
231000,83.33333333333334,95.07587488386497,0.915097874317504,162.45
232000,83.03571428571429,95.04490554351193,0.9116943388867343,163.15
233000,82.93650793650794,95.04490554351193,0.9188407397040727,163.846
234000,83.13492063492063,95.06039021368845,0.9107835213696339,164.551
235000,83.13492063492063,95.07587488386497,0.9105732566255423,165.281
236000,83.23412698412699,95.0913595540415,0.9076258384951716,166.012
237000,83.92857142857143,95.23072158563023,0.8916644375306448,166.72
238000,83.43253968253968,95.04490554351193,0.9073223521288692,167.426
239000,83.33333333333334,95.07587488386497,0.9105317816939668,168.133
240000,83.23412698412699,95.13781356457108,0.9020290995017134,168.834
241000,83.92857142857143,95.19975224527718,0.8889120521405488,169.546
242000,83.23412698412699,95.10684422421802,0.8944635782972805,170.255
243000,83.53174603174604,95.16878290492411,0.8851924379039524,170.958
244000,83.63095238095238,95.18426757510065,0.9018501192294498,171.658
245000,83.63095238095238,95.2152369154537,0.9055143870143803,172.364
246000,83.33333333333334,95.13781356457108,0.8961818000157281,173.065
247000,83.63095238095238,95.18426757510065,0.892232471017697,173.766
248000,83.73015873015873,95.10684422421802,0.8753165249683953,174.47
249000,84.02777777777779,95.2152369154537,0.8692752107924372,175.171
250000,83.53174603174604,95.16878290492411,0.872288429659643,175.874
251000,83.33333333333334,95.0913595540415,0.8736326841435695,176.572
252000,83.53174603174604,95.18426757510065,0.8830792905740013,177.279
253000,84.12698412698413,95.32362960668938,0.8783107061576583,177.981
254000,84.22619047619048,95.3391142768659,0.8738127936533275,178.679
255000,84.32539682539682,95.3391142768659,0.8692820685410764,179.381
256000,84.22619047619048,95.35459894704242,0.8911563457788386,180.086
257000,83.82936507936508,95.27717559615981,0.877445295170985,180.787
258000,84.32539682539682,95.41653762774854,0.8670377788142986,181.497
259000,84.22619047619048,95.3391142768659,0.866679390128481,182.2
260000,84.32539682539682,95.3391142768659,0.8543026745911035,182.9
261000,84.52380952380952,95.401052957572,0.8560871666391536,183.599
262000,84.12698412698413,95.3391142768659,0.8677396297003006,184.306
263000,84.12698412698413,95.24620625580675,0.8562996211581453,185.015
264000,84.52380952380952,95.32362960668938,0.854223837832935,185.714
265000,84.82142857142857,95.38556828739549,0.8458504943129517,186.419
266000,84.92063492063492,95.5249303189842,0.8503794609434417,187.125
267000,84.82142857142857,95.44750696810158,0.8616230589648669,187.827
268000,84.62301587301587,95.401052957572,0.8546042595077676,188.532
269000,84.22619047619048,95.41653762774854,0.8676407960695437,189.239
270000,84.82142857142857,95.46299163827811,0.8503630647041118,189.94
271000,84.42460317460318,95.43202229792506,0.8508939009745791,190.647
272000,84.82142857142857,95.50944564880768,0.8525742300107948,191.35
273000,84.72222222222221,95.47847630845463,0.8421016955836812,192.052
274000,84.62301587301587,95.46299163827811,0.8408607283850823,192.752
275000,85.01984126984127,95.47847630845463,0.8345312226962461,193.456
276000,84.72222222222221,95.49396097863115,0.8332159424235214,194.158
277000,84.92063492063492,95.61783834004336,0.8455142450726253,194.863
278000,84.82142857142857,95.57138432951379,0.8367756087295252,195.57
279000,84.82142857142857,95.60235366986683,0.8442233495486732,196.273
280000,84.82142857142857,95.57138432951379,0.8368857673151542,196.978
281000,84.52380952380952,95.49396097863115,0.8328362141692001,197.681
282000,85.51587301587301,95.6488076803964,0.8246789422992424,198.38
283000,84.82142857142857,95.55589965933726,0.8380750760393014,199.083
284000,84.82142857142857,95.6488076803964,0.8342775695277221,199.786
285000,85.21825396825396,95.69526169092597,0.8371994832780992,200.486
286000,85.51587301587301,95.71074636110251,0.8155362536083318,201.187
287000,85.41666666666666,95.69526169092597,0.8223339397042401,201.888
288000,85.51587301587301,95.61783834004336,0.8317510706060797,202.592
289000,86.11111111111111,95.66429235057294,0.8089040961466792,203.292
290000,85.61507936507937,95.71074636110251,0.7996019866757905,203.99
291000,85.71428571428571,95.6488076803964,0.815903103834509,204.692
292000,85.51587301587301,95.61783834004336,0.815699033066481,205.393
293000,85.11904761904762,95.63332301021988,0.820396832311495,206.09
294000,85.51587301587301,95.71074636110251,0.8156017840678442,206.79
295000,85.51587301587301,95.67977702074946,0.8144106315634706,207.49
296000,86.01190476190477,95.78816971198513,0.8044399389419435,208.193
297000,85.41666666666666,95.67977702074946,0.8107886733865066,208.894
298000,85.51587301587301,95.74171570145555,0.8027250240739793,209.596
299000,85.41666666666666,95.67977702074946,0.815059328981261,210.298
300000,85.51587301587301,95.7572003716321,0.8076631735911551,210.999
301000,85.71428571428571,95.77268504180861,0.8113729191486522,211.701
302000,85.81349206349206,95.74171570145555,0.8076489810952998,212.406
303000,85.71428571428571,95.71074636110251,0.8010556280457091,213.113
304000,85.81349206349206,95.77268504180861,0.8043364646791713,213.816
