Teties,,,
Cycles,Time,Err,Accuracy
160000,4946.324,0.003696461,92.46031746
161000,4977.339,0.00369603,92.85714286
162000,5008.473,0.003686299,92.85714286
163000,5039.518,0.003678845,92.65873016
164000,5070.632,0.003538156,93.1547619
165000,5101.802,0.003555021,93.05555556
166000,5132.886,0.003734597,92.55952381
167000,5163.932,0.003613842,93.05555556
168000,5195.242,0.003639533,92.75793651
169000,5225.857,0.003680273,92.75793651
170000,5256.43,0.003594449,93.05555556
171000,5287.004,0.003598178,92.65873016
172000,5317.75,0.003566241,92.75793651
173000,5348.362,0.003521773,93.1547619
174000,5378.913,0.003498622,93.05555556
175000,5409.524,0.003678228,92.46031746
176000,5440.297,0.003600794,92.85714286
177000,5471.29,0.003657941,92.55952381
178000,5502.072,0.003590909,92.95634921
179000,5532.68,0.00356352,92.85714286
180000,5563.485,0.003507171,92.85714286
181000,5594.087,0.003556867,93.3531746
182000,5624.812,0.003521892,92.85714286
183000,5655.53,0.003560881,92.85714286
184000,5686.418,0.003624886,92.55952381
185000,5717.586,0.003622415,92.85714286
186000,5748.229,0.003569097,92.95634921
187000,5778.928,0.003597671,92.55952381
188000,5809.523,0.003581997,92.85714286
189000,5840.337,0.003542914,93.25396825
190000,5871.138,0.003453938,93.3531746
191000,5902.012,0.003371671,93.05555556
192000,5932.874,0.003514262,92.85714286
193000,5963.871,0.003482332,92.95634921
194000,5994.658,0.003403025,93.05555556
195000,6025.482,0.003481677,93.45238095
196000,6057.558,0.003510264,93.3531746
197000,6089.702,0.003468081,93.3531746
198000,6120.364,0.003418672,93.25396825
