,,,
Batch:10. Learning rate: 0.001,,,
Cycles,Accuracy Testing, Accuracy Training,Err,Time
101000,39.38492063492063,84.74759987612264,3.6644711061645467,70.792
102000,39.682539682539684,84.87147723753485,3.6323330720364884,71.505
103000,39.58333333333333,84.87147723753485,3.619268990766897,72.203
104000,40.27777777777778,85.01083926912358,3.606128003040504,72.897
105000,39.88095238095239,85.01083926912358,3.568465224775014,73.595
106000,40.57539682539682,85.18117064106534,3.5352957451318336,74.292
107000,40.87301587301587,85.25859399194798,3.53100360616877,74.991
108000,41.86507936507937,85.42892536388975,3.4838752158670374,75.69
109000,41.46825396825397,85.39795602353671,3.475723742300053,76.385
110000,41.567460317460316,85.42892536388975,3.4401455415802613,77.084
111000,41.964285714285715,85.35150201300712,3.427678536458209,77.782
112000,42.06349206349206,85.53731805512543,3.3903932032665605,78.477
113000,42.06349206349206,85.59925673583153,3.395661546815223,79.18
114000,42.65873015873016,85.58377206565501,3.3799910435122693,79.876
115000,42.26190476190476,85.63022607618458,3.3525672385185263,80.576
116000,42.46031746031746,85.7695881077733,3.342860349047438,81.276
117000,43.154761904761905,85.9554041498916,3.3260475061710615,81.971
118000,42.9563492063492,85.86249612883246,3.293008461821606,82.666
119000,43.452380952380956,86.00185816042118,3.2832697687276555,83.36
120000,43.65079365079365,86.01734283059771,3.251681288141307,84.055
121000,44.14682539682539,86.03282750077423,3.2132965074268163,84.751
122000,44.44444444444444,86.12573552183338,3.1892776072730173,85.445
123000,44.24603174603175,86.24961288324559,3.1816638083226194,86.141
124000,44.44444444444444,86.31155156395168,3.157762100745612,86.837
125000,44.44444444444444,86.24961288324559,3.1447785430567925,87.534
126000,44.94047619047619,86.48188293589347,3.1439060143779134,88.231
127000,44.94047619047619,86.4354289253639,3.14384684168977,88.926
128000,45.43650793650794,86.52833694642304,3.113347907894366,89.621
129000,45.33730158730159,86.49736760606999,3.0931375299110515,90.317
130000,46.03174603174603,86.63672963765872,3.0650719792521017,91.012
131000,45.83333333333333,86.59027562712915,3.0590661677579405,91.707
132000,46.42857142857143,86.68318364818829,3.0313310074788067,92.403
133000,45.932539682539684,86.71415298854134,3.0421946334433625,93.105
134000,46.03174603174603,86.71415298854134,3.027609044885396,93.799
135000,46.32936507936508,86.80706100960049,3.0015163238401232,94.499
136000,46.726190476190474,86.8689996903066,2.985334783938061,95.197
137000,46.42857142857143,86.96190771136575,2.9882409611092084,95.89
138000,47.22222222222222,87.03933106224837,2.958462259869343,96.588
139000,47.42063492063492,87.0548157324249,2.9261134567210796,97.291
140000,47.61904761904761,87.10126974295449,2.9237826211837823,97.986
141000,47.91666666666667,87.20966243419015,2.9173955901611746,98.682
142000,47.91666666666667,87.19417776401363,2.8991691844569236,99.38
143000,48.214285714285715,87.19417776401363,2.868587447114846,100.078
144000,48.11507936507937,87.1786930938371,2.861124313433188,100.782
145000,48.41269841269841,87.16320842366058,2.846887962196918,101.476
146000,48.61111111111111,87.30257045524931,2.8555487246820133,102.17
147000,49.30555555555556,87.41096314648497,2.825735911037362,102.867
148000,49.107142857142854,87.39547847630845,2.8232786380895663,103.567
149000,49.702380952380956,87.53484050789719,2.804188934487969,104.27
150000,50.198412698412696,87.59677918860328,2.7700020673847394,104.967
151000,50,87.6122638587798,2.755229742397493,105.663
152000,50.09920634920635,87.56580984825023,2.738494787814675,106.365
153000,50.198412698412696,87.65871786930938,2.7330942150412727,107.059
154000,50.49603174603175,87.70517187983896,2.723999000456319,107.753
155000,50.69444444444444,87.76711056054506,2.709862021796965,108.455
156000,50.89285714285714,87.81356457107464,2.7122603182316936,109.148
157000,51.091269841269835,87.81356457107464,2.6838618778404335,109.845
158000,51.388888888888886,87.9838959430164,2.6862099281850647,110.539
159000,51.19047619047619,87.89098792195726,2.6558141627932415,111.237
160000,51.686507936507944,87.96841127283989,2.6507464909518474,111.936
161000,51.78571428571429,87.9838959430164,2.642237739358679,112.634
162000,51.88492063492064,88.06131929389905,2.639132211305013,113.332
163000,51.88492063492064,88.15422731495819,2.6407146858059303,114.025
164000,52.182539682539684,88.13874264478166,2.600563874989675,114.72
165000,52.480158730158735,88.16971198513471,2.5951611597281623,115.419
166000,52.480158730158735,88.24713533601735,2.6016602590196203,116.116
167000,52.28174603174603,88.13874264478166,2.5617416437407683,116.82
168000,52.480158730158735,88.2161659956643,2.561052570100406,117.52
169000,52.67857142857143,88.27810467637039,2.5389680696649215,118.213
170000,52.87698412698413,88.35552802725302,2.5386926051262164,118.909
171000,53.07539682539682,88.38649736760607,2.5207531919430144,119.607
172000,53.273809523809526,88.54134406937132,2.5234983195865746,120.303
173000,53.37301587301587,88.57231340972437,2.5319373301256176,121.006
174000,53.47222222222222,88.5258593991948,2.499371868525022,121.704
175000,53.67063492063492,88.57231340972437,2.4948695548370887,122.396
176000,53.769841269841265,88.61876742025395,2.4973589778897693,123.092
177000,53.67063492063492,88.61876742025395,2.4976561718606654,123.794
178000,53.96825396825397,88.66522143078353,2.483623148239735,124.49
179000,54.46428571428571,88.7116754413131,2.4538709989703316,125.195
180000,54.46428571428571,88.69619077113657,2.4369632009778495,125.894
181000,54.36507936507936,88.74264478166614,2.4298703063029086,126.583
182000,54.662698412698404,88.77361412201921,2.408861039136493,127.297
183000,54.36507936507936,88.72716011148962,2.401386387568827,127.995
184000,54.662698412698404,88.8355528027253,2.392490143325136,128.692
185000,54.563492063492056,88.75812945184268,2.384524867499501,129.389
186000,54.662698412698404,88.8355528027253,2.3842642186865386,130.088
187000,54.761904761904766,88.8974914834314,2.369958859303237,130.781
188000,54.46428571428571,88.86652214307836,2.3740016761498772,131.476
189000,54.563492063492056,88.86652214307836,2.3503387713279813,132.174
190000,54.861111111111114,88.8355528027253,2.345732019134031,132.869
191000,55.158730158730165,88.92846082378445,2.323372160614736,133.566
192000,55.45634920634921,89.02136884484361,2.316310640870267,134.267
193000,55.25793650793651,89.02136884484361,2.3203152922349277,134.964
194000,55.45634920634921,89.09879219572623,2.309586425668659,135.667
195000,55.55555555555556,89.17621554660886,2.3029224023526216,136.368
196000,55.55555555555556,89.17621554660886,2.309802909483167,137.067
197000,55.85317460317461,89.1452462062558,2.303761613122124,137.761
198000,56.15079365079365,89.23815422731496,2.279021758219237,138.462
199000,56.34920634920635,89.20718488696191,2.264896670889717,139.16
200000,56.448412698412696,89.30009290802106,2.274846539025599,139.861
201000,56.74603174603175,89.22266955713843,2.2561543136098656,140.564
202000,56.547619047619044,89.37751625890368,2.2366619982448808,141.264
203000,56.845238095238095,89.33106224837411,2.228692163162631,141.961
204000,56.845238095238095,89.40848559925674,2.227995781691377,142.657
205000,57.04365079365079,89.50139362031588,2.2223658089571594,143.351
206000,57.14285714285714,89.39300092908022,2.1975930556862737,144.055
207000,57.53968253968254,89.53236296066895,2.2094155223156906,144.752
208000,57.14285714285714,89.47042427996283,2.204515483378459,145.449
209000,57.44047619047619,89.53236296066895,2.1915025699797384,146.139
210000,57.44047619047619,89.60978631155156,2.188417827384204,146.836
211000,57.341269841269835,89.59430164137504,2.181046984653461,147.538
212000,57.638888888888886,89.56333230102199,2.1697433754586917,148.231
213000,57.738095238095234,89.59430164137504,2.1646662094184,148.933
214000,58.13492063492064,89.6252709817281,2.1539967402319085,149.631
215000,57.638888888888886,89.68720966243419,2.170888901297226,150.32
216000,57.837301587301596,89.71817900278725,2.16068812397835,151.007
217000,58.03571428571429,89.71817900278725,2.1439763976119326,151.709
218000,57.936507936507944,89.73366367296377,2.146145019667891,152.417
219000,58.23412698412699,89.78011768349334,2.13136300419106,153.167
220000,58.333333333333336,89.71817900278725,2.115317426797874,153.875
221000,58.63095238095239,89.73366367296377,2.0997648967578835,154.583
222000,58.63095238095239,89.82657169402292,2.106419532146278,155.282
223000,58.432539682539684,89.73366367296377,2.091812023695412,155.98
224000,58.53174603174603,89.78011768349334,2.0929556254874133,156.682
225000,58.730158730158735,89.79560235366986,2.079455387709547,157.377
226000,58.92857142857143,89.85754103437597,2.079836909689872,158.083
227000,59.12698412698413,89.95044905543512,2.0792173388424766,158.787
228000,59.12698412698413,89.95044905543512,2.073512831717633,159.488
229000,58.92857142857143,89.98141839578817,2.07040516810803,160.195
230000,59.42460317460318,89.9969030659647,2.0612966203283385,160.897
231000,59.32539682539682,90.01238773614122,2.0583010038354224,161.597
232000,59.72222222222222,90.0588417466708,2.0498912421696955,162.296
233000,59.523809523809526,90.04335707649427,2.041002328716057,162.992
234000,60.019841269841265,90.1207804273769,2.0368291081705046,163.696
235000,59.92063492063492,90.13626509755342,2.0228107039402423,164.39
236000,59.523809523809526,90.07432641684731,2.034378595552235,165.088
237000,59.62301587301587,90.08981108702385,2.0216904876305133,165.788
238000,59.92063492063492,90.10529575720038,2.021129636377205,166.489
239000,59.82142857142857,90.15174976772995,2.012273372029016,167.18
240000,59.72222222222222,90.16723443790647,2.0135972185412365,167.885
241000,59.72222222222222,90.15174976772995,2.002743252145141,168.583
242000,60.11904761904761,90.19820377825953,1.9931894294436756,169.283
243000,60.21825396825397,90.26014245896562,1.9878414656110954,169.985
244000,60.416666666666664,90.27562712914215,1.9862007732767013,170.689
245000,60.019841269841265,90.21368844843605,1.9823014694979855,171.389
246000,60.51587301587301,90.3065964694952,1.9705794867079955,172.088
247000,60.317460317460316,90.3065964694952,1.9814467413755772,172.791
248000,60.317460317460316,90.29111179931868,1.9692174143266699,173.495
249000,60.61507936507936,90.4304738309074,1.9684235134432269,174.19
250000,60.71428571428571,90.32208113967172,1.9572262532159461,174.887
251000,61.21031746031746,90.3685351502013,1.9454791475835673,175.586
252000,61.60714285714286,90.39950449055435,1.923912063151114,176.284
253000,61.70634920634921,90.46144317126044,1.9313326417116334,176.986
254000,61.50793650793651,90.53886652214308,1.9404464564039061,177.684
255000,61.70634920634921,90.50789718179003,1.9298189778118437,178.38
256000,62.40079365079365,90.6162898730257,1.9151211944954745,179.079
257000,61.80555555555556,90.52338185196656,1.9193443473020724,179.786
258000,62.301587301587304,90.60080520284917,1.9021810719374606,180.492
259000,62.00396825396825,90.58532053267265,1.9116046314612158,181.191
260000,61.70634920634921,90.52338185196656,1.8971039730780872,181.888
261000,62.10317460317461,90.56983586249613,1.8921571266757244,182.589
262000,62.301587301587304,90.60080520284917,1.8914343480610296,183.29
263000,62.202380952380956,90.56983586249613,1.8854310608871274,183.987
264000,62.202380952380956,90.6162898730257,1.8798146676703074,184.685
265000,62.40079365079365,90.64725921337875,1.8671921082042942,185.38
266000,62.698412698412696,90.75565190461444,1.873068451577136,186.078
267000,62.698412698412696,90.7401672344379,1.8701327495351172,186.775
268000,62.5,90.63177454320223,1.8641186288991476,187.473
269000,62.698412698412696,90.67822855373181,1.84715626627394,188.17
270000,63.095238095238095,90.7401672344379,1.8512524619090862,188.867
271000,63.19444444444444,90.81759058532053,1.8586207837358666,189.568
272000,63.29365079365079,90.75565190461444,1.8489576303398836,190.27
273000,63.49206349206349,90.77113657479096,1.8358090401161473,190.966
274000,63.39285714285714,90.75565190461444,1.8320238503295279,191.666
275000,63.49206349206349,90.78662124496748,1.840112607575647,192.364
276000,63.591269841269835,90.80210591514401,1.8355726648141477,193.067
277000,63.888888888888886,90.84855992567358,1.8196988957269147,193.764
278000,64.0873015873016,90.89501393620316,1.8197993532262577,194.462
279000,63.888888888888886,90.84855992567358,1.8132987677490218,195.16
280000,64.18650793650794,90.92598327655621,1.7999712667402819,195.863
281000,64.18650793650794,90.89501393620316,1.8058582436090145,196.565
282000,64.38492063492063,90.97243728708578,1.794488322503027,197.265
283000,64.28571428571429,90.91049860637969,1.8003433707956398,197.96
284000,64.18650793650794,90.92598327655621,1.7970950430350607,198.66
285000,64.58333333333334,91.00340662743884,1.80608469639993,199.357
286000,64.58333333333334,91.01889129761535,1.783483604856183,200.053
287000,64.78174603174604,91.06534530814494,1.7765949772819583,200.755
288000,64.78174603174604,91.01889129761535,1.776073713009122,201.45
289000,64.68253968253968,90.97243728708578,1.7706500730611194,202.147
290000,64.88095238095238,91.06534530814494,1.7680251572739645,202.848
291000,65.07936507936508,91.12728398885103,1.7686775294257786,203.544
292000,65.07936507936508,91.12728398885103,1.7657995764100634,204.246
293000,65.27777777777779,91.15825332920409,1.7675814725459287,204.946
294000,65.47619047619048,91.18922266955714,1.7643348232892189,205.642
295000,65.47619047619048,91.15825332920409,1.7697184646901816,206.34
296000,65.97222222222221,91.22019200991018,1.7557005008456879,207.039
297000,65.87301587301587,91.22019200991018,1.754627534910651,207.74
298000,65.97222222222221,91.20470733973366,1.7513125754533259,208.442
299000,65.97222222222221,91.23567668008673,1.7415773113104636,209.146
300000,65.87301587301587,91.12728398885103,1.736406978965236,209.844
301000,65.97222222222221,91.29761536079282,1.7400793227269036,210.544
302000,65.97222222222221,91.23567668008673,1.731604039061793,211.241
303000,66.07142857142857,91.26664602043977,1.7273695916302023,211.935
304000,65.97222222222221,91.25116135026325,1.7307373397895807,212.633
305000,65.97222222222221,91.26664602043977,1.7234127192392743,213.33
306000,66.17063492063492,91.34406937132239,1.7173651966709498,214.024
307000,66.17063492063492,91.37503871167544,1.7197508318089687,214.732
308000,66.66666666666666,91.37503871167544,1.717122411430251,215.43
309000,66.36904761904762,91.34406937132239,1.7133699845830195,216.122
310000,66.66666666666666,91.42149272220502,1.717452798320898,216.822
311000,66.56746031746032,91.35955404149891,1.7026658682815026,217.528
312000,66.56746031746032,91.35955404149891,1.6925494779687513,218.223
313000,66.46825396825396,91.31310003096934,1.6900185119446836,218.919
314000,66.66666666666666,91.35955404149891,1.6913222822446063,219.615
315000,66.76587301587301,91.42149272220502,1.6766888467722543,220.312
316000,67.26190476190477,91.45246206255807,1.6669002774339032,221.017
317000,67.26190476190477,91.45246206255807,1.6662908179034468,221.732
318000,67.46031746031747,91.49891607308764,1.6772250426273103,222.426
319000,67.1626984126984,91.5298854134407,1.6875299532152817,223.122
320000,67.7579365079365,91.63827810467637,1.6702831260184328,223.819
321000,67.7579365079365,91.56085475379373,1.666661825944909,224.519
322000,67.46031746031747,91.57633942397027,1.6745823774904547,225.219
323000,67.95634920634922,91.62279343449985,1.6570912969662355,225.919
324000,68.05555555555556,91.59182409414679,1.6538397610915598,226.619
325000,67.65873015873017,91.54537008361721,1.6492343762984105,227.317
326000,67.95634920634922,91.6537627748529,1.6500059792612185,228.016
327000,67.85714285714286,91.60730876432332,1.652538540372753,228.717
328000,67.7579365079365,91.57633942397027,1.6477205216423576,229.412
329000,68.05555555555556,91.62279343449985,1.639348135109671,230.114
330000,68.15476190476191,91.66924744502943,1.6375847831919292,230.812
331000,68.05555555555556,91.68473211520595,1.6432066389067752,231.509
332000,67.85714285714286,91.63827810467637,1.639839831632953,232.21
333000,68.05555555555556,91.70021678538247,1.6266025329126195,232.91
334000,68.05555555555556,91.66924744502943,1.6175959763274461,233.605
335000,68.25396825396825,91.6537627748529,1.610699835627599,234.311
336000,68.25396825396825,91.70021678538247,1.6187728169552769,235.013
337000,68.35317460317461,91.66924744502943,1.6221000752461252,235.71
338000,68.15476190476191,91.73118612573552,1.6267783717744713,236.408
339000,68.25396825396825,91.77764013626509,1.6181636150854621,237.11
340000,68.45238095238095,91.79312480644163,1.614561759473122,237.808
341000,68.65079365079364,91.80860947661816,1.6061998509727402,238.506
342000,68.5515873015873,91.82409414679468,1.6163441369553455,239.202
343000,68.45238095238095,91.79312480644163,1.6040755675294376,239.904
344000,68.5515873015873,91.85506348714773,1.6150343419629873,240.605
345000,68.45238095238095,91.76215546608857,1.6150220402035458,241.307
346000,68.35317460317461,91.82409414679468,1.6200713774710187,242.005
347000,68.25396825396825,91.80860947661816,1.6160489801881648,242.704
348000,68.15476190476191,91.77764013626509,1.6093661289151784,243.402
349000,68.35317460317461,91.82409414679468,1.6087188407751003,244.103
350000,68.45238095238095,91.8395788169712,1.6046414098214428,244.811
351000,68.65079365079364,91.87054815732425,1.596603021356847,245.511
352000,68.45238095238095,91.8395788169712,1.6006967983170521,246.205
353000,68.65079365079364,91.87054815732425,1.5792581976708497,246.905
354000,68.75,91.8395788169712,1.5681253983931376,247.604
355000,68.75,91.80860947661816,1.5723053918411982,248.299
356000,68.84920634920636,91.8395788169712,1.5725179899564,249
357000,68.84920634920636,91.88603282750077,1.5754885475253246,249.701
358000,68.5515873015873,91.91700216785382,1.5832608618568098,250.396
359000,68.5515873015873,91.91700216785382,1.5727701583450453,251.097
360000,68.84920634920636,91.94797150820688,1.5698927124879343,251.798
361000,69.24603174603175,91.97894084855992,1.5596405920136234,252.497
362000,68.84920634920636,91.97894084855992,1.5633671460681318,253.192
363000,68.84920634920636,91.99442551873645,1.5584033630458265,253.89
364000,69.04761904761905,91.99442551873645,1.557640083641363,254.585
365000,69.24603174603175,91.99442551873645,1.5548105038294777,255.285
366000,68.84920634920636,91.97894084855992,1.5600198885413168,255.983
367000,69.14682539682539,91.93248683803034,1.5444698425033832,256.68
368000,69.34523809523809,91.99442551873645,1.5294278565842865,257.381
369000,69.34523809523809,92.0253948590895,1.540306478806017,258.08
370000,69.14682539682539,91.9015174976773,1.5353404427080746,258.782
371000,69.34523809523809,91.94797150820688,1.5344974865020846,259.482
372000,69.7420634920635,91.97894084855992,1.529641921783028,260.186
373000,69.94047619047619,92.00991018891298,1.5296708100908536,260.886
374000,69.64285714285714,91.99442551873645,1.5326196512677848,261.584
375000,69.84126984126983,92.0253948590895,1.5288660185869862,262.28
376000,69.94047619047619,92.11830288014865,1.5304274105953342,262.975
377000,69.64285714285714,92.05636419944256,1.5312874873620745,263.675
378000,69.34523809523809,92.07184886961907,1.5318479407553927,264.374
379000,69.54365079365078,92.10281820997213,1.5341435947532018,265.074
380000,69.64285714285714,92.19572623103129,1.525628617991478,265.773
381000,69.34523809523809,92.16475689067822,1.5280882905187005,266.486
382000,69.84126984126983,92.24218024156086,1.5200991348288018,267.182
383000,69.94047619047619,92.2112109012078,1.515349396366885,267.881
384000,70.03968253968253,92.16475689067822,1.5108303297662515,268.579
385000,69.64285714285714,92.1492722205017,1.5068174024458403,269.275
386000,70.13888888888889,92.16475689067822,1.501680948886376,269.984
387000,70.43650793650794,92.18024156085475,1.49361180649571,270.684
388000,70.73412698412699,92.2112109012078,1.4934473492039937,271.379
389000,71.13095238095238,92.28863425209043,1.4799088705246835,272.08
390000,71.03174603174604,92.25766491173738,1.4885406836119937,272.783
391000,70.63492063492063,92.24218024156086,1.492174113828343,273.485
392000,71.03174603174604,92.28863425209043,1.4864441853398938,274.194
393000,70.83333333333334,92.31960359244347,1.491694952823154,274.908
394000,71.03174603174604,92.35057293279652,1.4800819385570476,275.603
395000,70.83333333333334,92.36605760297306,1.4814510063008837,276.299
396000,71.13095238095238,92.33508826262,1.4714999743638042,277
397000,71.52777777777779,92.4589656240322,1.4719011434782805,277.699
398000,71.32936507936508,92.44348095385568,1.4718902424600098,278.399
399000,71.42857142857143,92.44348095385568,1.4730516692633622,279.095
400000,70.83333333333334,92.36605760297306,1.4721224512838496,279.799
401000,71.03174603174604,92.35057293279652,1.4727429221473516,280.499
402000,71.42857142857143,92.39702694332611,1.4652036261726764,281.198
403000,71.62698412698413,92.50541963456178,1.4666938357815784,281.894
404000,71.92460317460318,92.48993496438526,1.4571867701204615,282.596
405000,71.92460317460318,92.44348095385568,1.4536387006493576,283.291
406000,71.62698412698413,92.4589656240322,1.4505340676142926,283.988
407000,71.52777777777779,92.47445029420874,1.4554982329577166,284.689
408000,71.32936507936508,92.44348095385568,1.4631578172658202,285.386
409000,71.32936507936508,92.47445029420874,1.4650499691890013,286.086
410000,71.03174603174604,92.50541963456178,1.4738171227881987,286.788
411000,71.52777777777779,92.52090430473831,1.4665541731402387,287.487
412000,71.82539682539682,92.5673583152679,1.4598806816934848,288.184
413000,71.82539682539682,92.52090430473831,1.4560603582801264,288.886
414000,71.72619047619048,92.52090430473831,1.4506703792388795,289.587
415000,72.22222222222221,92.5673583152679,1.4416115116529302,290.291
416000,71.92460317460318,92.61381232579747,1.4464234356552599,290.993
417000,71.92460317460318,92.55187364509136,1.445252466194807,291.694
418000,71.92460317460318,92.58284298544442,1.4463247420377439,292.39
419000,72.12301587301587,92.58284298544442,1.437998139681915,293.09
420000,72.02380952380952,92.58284298544442,1.4371262697179774,293.796
421000,71.82539682539682,92.5673583152679,1.44060427515948,294.494
422000,72.12301587301587,92.58284298544442,1.436193034884209,295.191
423000,72.22222222222221,92.64478166615051,1.4377539211357562,295.889
424000,72.22222222222221,92.62929699597399,1.4255440185607937,296.589
425000,72.22222222222221,92.64478166615051,1.4285173486318596,297.286
426000,72.22222222222221,92.59832765562093,1.4242287019167408,297.981
427000,72.02380952380952,92.61381232579747,1.4235653468208016,298.68
428000,72.32142857142857,92.61381232579747,1.414035492897883,299.379
429000,72.81746031746032,92.73768968720967,1.4198131419282682,300.076
430000,72.81746031746032,92.75317435738619,1.412959912733062,300.777
431000,72.42063492063492,92.64478166615051,1.4190156632024065,301.477
432000,72.81746031746032,92.70672034685661,1.4116625705169836,302.172
433000,72.71825396825396,92.72220501703313,1.4146933846406167,302.873
434000,72.81746031746032,92.75317435738619,1.4101128386884771,303.571
435000,72.61904761904762,92.73768968720967,1.414194724670018,304.265
436000,72.22222222222221,92.72220501703313,1.4183394278554544,304.969
437000,72.12301587301587,92.72220501703313,1.4222138720142292,305.683
438000,72.51984126984127,92.76865902756272,1.4217195700471892,306.38
