,,,
Batch:10. Learning rate: 0.001,,,
78000,30.952380952380953,80.7990089811087,4.447310517034404,64.767
79000,31.944444444444443,81.12418705481574,4.398201611629755,65.589
80000,33.432539682539684,81.69711985134717,4.356551068734876,66.416
81000,32.63888888888889,81.2945184267575,4.289583452829505,67.238
82000,33.63095238095239,81.91390523381853,4.196657066264854,68.06
83000,32.83730158730159,81.51130380922886,4.19897851874515,68.88
84000,33.33333333333333,81.9603592443481,4.163460017979709,69.702
85000,33.63095238095239,82.14617528646639,4.125485489100883,70.536
86000,33.730158730158735,82.17714462681946,4.148628441867083,71.354
87000,35.019841269841265,82.93589346546919,4.110720613445614,72.183
88000,34.42460317460318,82.44038401982039,4.074131856872609,73.016
89000,33.92857142857143,82.5797460514091,4.06406654613256,73.843
90000,33.730158730158735,82.517807370703,4.079408273105991,74.662
91000,34.523809523809526,82.48683803034996,3.978563177526149,75.489
92000,34.226190476190474,82.81201610405698,3.9807622369349027,76.312
93000,35.21825396825397,82.79653143388046,3.900090542272822,77.135
94000,35.51587301587302,83.04428615670486,3.9239693323850746,77.961
95000,35.41666666666667,82.85847011458655,3.9282244794542516,78.788
96000,35.019841269841265,83.09074016723443,3.963279604559607,79.615
97000,37.00396825396825,83.78755032517807,3.868109938519969,80.439
98000,37.40079365079365,84.03530504800247,3.883231936649992,81.266
99000,37.10317460317461,83.6791576339424,3.8524457747100764,82.088
100000,35.51587301587302,83.63270362341282,3.9432717598067306,82.913
101000,36.21031746031746,83.5552802725302,3.8438829359204343,83.737
102000,36.904761904761905,84.11272839888511,3.7877975224629745,84.564
103000,37.59920634920635,83.57076494270672,3.8039127261674306,85.391
104000,38.2936507936508,84.00433570764943,3.788718839666935,86.219
105000,37.698412698412696,83.47785692164756,3.7957176321639654,87.057
106000,37.00396825396825,83.4933415918241,3.7956984247796623,87.882
107000,36.607142857142854,83.53979560235368,3.8590439894758495,88.715
108000,37.202380952380956,83.72561164447198,3.8182917719536773,89.547
109000,37.89682539682539,83.81851966553113,3.758829378716716,90.364
110000,37.10317460317461,83.71012697429545,3.751476649811553,91.214
111000,37.89682539682539,83.46237225147104,3.7743547812508775,92.048
112000,39.08730158730159,83.95788169711984,3.705112996358421,92.891
113000,38.98809523809524,83.94239702694333,3.66755680890459,93.757
114000,40.37698412698413,84.11272839888511,3.6773688221235874,94.587
115000,39.38492063492063,84.11272839888511,3.671578280392501,95.421
116000,41.07142857142857,84.6082378445339,3.6502103363863547,96.255
117000,40.07936507936508,83.94239702694333,3.6806330361186332,97.094
118000,40.07936507936508,84.26757510065036,3.598599714875515,97.929
119000,40.67460317460318,84.6082378445339,3.5881747276022633,98.765
120000,40.27777777777778,84.2366057602973,3.5876042659235305,99.59
121000,40.17857142857143,84.54629916382781,3.561975553295497,100.417
122000,40.67460317460318,84.91793124806442,3.568062374105948,101.247
123000,41.269841269841265,84.28305977082688,3.530904460015754,102.077
124000,40.57539682539682,84.08175905853206,3.5317306692590664,102.906
125000,40.17857142857143,84.19015174976772,3.543229539212783,103.738
126000,41.567460317460316,84.8405078971818,3.498041174024731,104.567
127000,40.87301587301587,84.59275317435738,3.52384628483134,105.403
128000,41.36904761904761,84.85599256735831,3.528300864558544,106.231
129000,41.07142857142857,84.90244657788789,3.519174780936504,107.052
130000,41.76587301587302,84.88696190771137,3.48159323944002,107.876
131000,41.567460317460316,84.79405388665221,3.442257912577637,108.703
132000,41.46825396825397,85.01083926912358,3.425125666396742,109.53
133000,42.36111111111111,85.32053267265407,3.430705122516529,110.353
134000,41.269841269841265,84.70114586559306,3.4267078813767973,111.176
135000,42.36111111111111,85.07277794982967,3.478452747650226,112.004
136000,42.55952380952381,85.07277794982967,3.4382643992051523,112.829
137000,41.567460317460316,84.82502322700527,3.428680548425847,113.654
138000,41.964285714285715,85.1502013007123,3.37287702991242,114.478
139000,41.567460317460316,85.07277794982967,3.4286459483357503,115.301
140000,42.46031746031746,85.07277794982967,3.390918305234541,116.126
141000,41.964285714285715,85.08826262000619,3.4151800595014468,116.95
142000,41.66666666666667,84.96438525859399,3.3848164237104705,117.773
143000,41.86507936507937,84.56178383400433,3.4056452301974147,118.596
144000,42.36111111111111,85.19665531124187,3.3442243099245426,119.421
145000,42.26190476190476,85.04180860947662,3.360863275698936,120.249
146000,42.36111111111111,85.52183338494889,3.3542609828472867,121.075
147000,42.06349206349206,84.85599256735831,3.3104170476188473,121.902
148000,42.46031746031746,85.08826262000619,3.309131032906884,122.729
149000,41.66666666666667,84.65469185506349,3.2716851876124826,123.554
150000,41.86507936507937,84.93341591824094,3.3008974686086785,124.385
151000,42.757936507936506,84.40693713223908,3.3027277864284366,125.219
152000,42.757936507936506,84.77856921647569,3.3562104774210333,126.045
153000,43.154761904761905,84.63920718488697,3.2920913441323036,126.868
154000,42.757936507936506,85.01083926912358,3.304292910362754,127.691
155000,42.46031746031746,84.4224218024156,3.334133302305778,128.512
156000,42.16269841269841,84.80953855682873,3.359342241548308,129.335
157000,43.35317460317461,84.77856921647569,3.345703027922251,130.161
158000,43.84920634920635,84.96438525859399,3.354597632959825,130.984
159000,43.65079365079365,84.82502322700527,3.3128221001802354,131.81
160000,43.452380952380956,84.87147723753485,3.2826536686744685,132.634
161000,43.452380952380956,85.0263239393001,3.275298861932276,133.458
162000,42.9563492063492,84.90244657788789,3.3124462358274926,134.283
163000,44.345238095238095,84.80953855682873,3.244940005772653,135.107
164000,44.24603174603175,85.01083926912358,3.265843304852746,135.93
165000,43.452380952380956,84.99535459894703,3.251238296224288,136.754
166000,43.551587301587304,84.79405388665221,3.2807309674977763,137.577
167000,42.857142857142854,85.01083926912358,3.286486571003306,138.402
168000,44.94047619047619,85.07277794982967,3.246179627235992,139.231
169000,43.35317460317461,84.90244657788789,3.247735934627076,140.056
170000,44.44444444444444,85.05729327965315,3.219214078960531,140.89
171000,43.154761904761905,84.70114586559306,3.2773921311292127,141.715
172000,43.84920634920635,85.1502013007123,3.238965288514402,142.55
173000,43.25396825396825,84.8405078971818,3.270121853476879,143.374
174000,43.65079365079365,84.91793124806442,3.2571306625987777,144.191
175000,43.35317460317461,84.67017652524001,3.2159452880686916,145.015
176000,42.46031746031746,84.28305977082688,3.22707386816915,145.839
177000,42.46031746031746,84.48436048312172,3.252915981699211,146.659
178000,42.55952380952381,84.68566119541654,3.2025228183451673,147.495
179000,41.76587301587302,84.46887581294519,3.2361308778920184,148.324
180000,44.14682539682539,84.80953855682873,3.179278331785907,149.154
181000,44.047619047619044,84.94890058841746,3.2006625898681587,149.983
182000,44.14682539682539,85.52183338494889,3.210894104031068,150.812
183000,43.84920634920635,84.91793124806442,3.1889933354809075,151.636
184000,43.35317460317461,84.79405388665221,3.1897199748120553,152.484
185000,43.75,84.96438525859399,3.139327093948165,153.322
186000,44.24603174603175,85.19665531124187,3.1717285837199443,154.151
187000,43.948412698412696,85.04180860947662,3.1753858861819197,154.98
188000,43.551587301587304,84.74759987612264,3.0831996564510424,155.809
189000,43.25396825396825,84.79405388665221,3.1449016940931926,156.639
190000,43.154761904761905,84.76308454629915,3.1771293138054393,157.47
191000,43.75,84.8405078971818,3.124136411614539,158.302
192000,43.65079365079365,84.94890058841746,3.2000188444278197,159.13
193000,44.14682539682539,84.82502322700527,3.1294932646365785,159.954
194000,43.948412698412696,84.99535459894703,3.1281583084417273,160.789
195000,43.05555555555556,84.87147723753485,3.1625254002561163,161.622
196000,43.35317460317461,84.59275317435738,3.103921672746034,162.452
197000,44.24603174603175,84.88696190771137,3.093571286578605,163.287
198000,43.154761904761905,84.48436048312172,3.1872328391066103,164.112
199000,43.75,84.77856921647569,3.1541618167255243,164.934
200000,44.5436507936508,85.08826262000619,3.1405444135692075,165.757
201000,44.24603174603175,84.87147723753485,3.148800847813065,166.58
202000,44.642857142857146,85.24310932177144,3.130931720864366,167.403
203000,44.742063492063494,85.13471663053576,3.0664276140748474,168.227
204000,44.345238095238095,85.25859399194798,3.1116179703924485,169.051
205000,44.742063492063494,85.28956333230101,3.0513219339989877,169.876
206000,44.24603174603175,85.35150201300712,3.11515957043099,170.702
207000,45.932539682539684,85.25859399194798,3.0132586779086874,171.527
208000,45.03968253968254,85.18117064106534,3.1069423764450876,172.356
209000,45.03968253968254,85.44441003406628,3.1401164134353867,173.191
210000,44.14682539682539,85.2121399814184,3.1658027123852346,174.015
211000,44.5436507936508,84.87147723753485,3.1317417303008686,174.841
212000,45.43650793650794,85.3360173428306,3.0231586038471945,175.697
213000,45.03968253968254,85.52183338494889,3.0442855778822198,176.53
214000,44.345238095238095,84.94890058841746,3.0111727479104093,177.353
215000,43.84920634920635,85.16568597088882,3.082296014298376,178.173
216000,45.03968253968254,85.07277794982967,2.99754201417496,178.997
217000,43.84920634920635,85.0263239393001,3.0391221787262377,179.825
218000,45.43650793650794,85.35150201300712,3.0214102646191896,180.659
219000,45.932539682539684,85.28956333230101,2.9739582993018443,181.485
220000,44.742063492063494,84.93341591824094,3.0005316264145208,182.323
221000,45.23809523809524,85.04180860947662,3.0183515537266112,183.155
222000,45.73412698412698,85.11923196035924,2.943916174099039,183.988
223000,44.24603174603175,84.79405388665221,2.9577181100544774,184.819
224000,44.742063492063494,84.87147723753485,2.945766922995045,185.642
225000,45.33730158730159,85.13471663053576,2.9715098009701557,186.473
226000,45.33730158730159,84.93341591824094,2.9860200162895936,187.308
227000,44.642857142857146,85.05729327965315,2.9484894046609442,188.141
228000,45.23809523809524,85.3360173428306,2.935660087451509,188.974
229000,44.94047619047619,85.01083926912358,2.945968103636982,189.81
230000,46.13095238095239,85.38247135336017,2.8906267513598873,190.636
231000,45.535714285714285,84.94890058841746,2.887583179433137,191.466
232000,46.13095238095239,85.3360173428306,2.955822926755871,192.295
233000,45.83333333333333,85.11923196035924,2.959587528343831,193.13
234000,44.84126984126984,84.99535459894703,2.9655249345711594,193.962
235000,43.551587301587304,84.57726850418086,3.002069027054153,194.792
236000,43.948412698412696,84.82502322700527,3.030130371620146,195.625
237000,43.84920634920635,85.01083926912358,2.9920744402744406,196.447
238000,44.14682539682539,84.97986992877051,2.9794119344637724,197.278
239000,44.345238095238095,84.6082378445339,3.0046202388852015,198.113
240000,45.33730158730159,85.0263239393001,2.97112866996616,198.94
241000,43.35317460317461,84.88696190771137,3.0413060972365726,199.778
242000,44.44444444444444,84.45339114276867,3.042161349725773,200.6
243000,44.5436507936508,84.43790647259213,2.9537193052236868,201.424
244000,43.452380952380956,84.53081449365129,3.0050692740908387,202.253
245000,43.65079365079365,84.94890058841746,3.02156452681742,203.091
246000,44.14682539682539,84.76308454629915,2.9870964158988644,203.913
247000,44.44444444444444,84.8405078971818,2.9570821972499823,204.752
248000,45.13888888888889,84.93341591824094,2.9113958265102315,205.581
249000,44.14682539682539,85.08826262000619,2.9954622077758764,206.401
250000,43.452380952380956,84.71663053576958,2.9634199505589995,207.228
251000,44.345238095238095,84.67017652524001,3.014180444220654,208.056
252000,43.948412698412696,84.43790647259213,2.987541286758365,208.886
253000,44.742063492063494,84.91793124806442,2.9984046354413305,209.718
254000,44.5436507936508,84.85599256735831,2.9835175110321757,210.552
255000,44.24603174603175,84.91793124806442,2.9570289283360505,211.386
256000,45.43650793650794,84.8405078971818,2.912152250472017,212.21
257000,44.14682539682539,84.85599256735831,2.9543775450639305,213.046
258000,43.75,84.67017652524001,2.9688757197331594,213.873
259000,44.742063492063494,84.70114586559306,2.9786078571826393,214.695
260000,43.75,84.3604831217095,3.001836388038,215.519
261000,44.84126984126984,84.77856921647569,2.9416780522132213,216.364
262000,43.35317460317461,84.050789718179,3.001208021128361,217.21
263000,44.5436507936508,84.67017652524001,2.9970448956292275,218.042
264000,44.047619047619044,84.4224218024156,2.9690583014787815,218.863
265000,44.44444444444444,84.49984515329824,2.970543215044635,219.704
266000,44.742063492063494,84.77856921647569,2.943240496759063,220.554
267000,44.24603174603175,84.63920718488697,3.021863977746526,221.39
268000,43.948412698412696,84.37596779188603,3.018915141747176,222.22
269000,43.452380952380956,84.45339114276867,3.0250813346986076,223.046
270000,43.452380952380956,84.2366057602973,3.0011700629612377,223.88
271000,44.14682539682539,84.6082378445339,2.967168056956415,224.718
272000,43.84920634920635,84.67017652524001,3.039847601036258,225.544
273000,44.94047619047619,84.87147723753485,2.9400339771348456,226.368
274000,43.551587301587304,84.39145246206256,3.02702277931473,227.19
275000,44.84126984126984,84.65469185506349,2.9722427193407985,228.017
276000,45.23809523809524,84.68566119541654,2.9379486772018604,228.846
277000,45.83333333333333,85.05729327965315,2.918620098234877,229.681
278000,44.742063492063494,84.68566119541654,2.9607942436124626,230.508
279000,45.932539682539684,84.8405078971818,2.8762472421902627,231.348
280000,45.535714285714285,84.70114586559306,2.887321957911275,232.172
281000,44.94047619047619,84.8405078971818,2.986920762067343,233.014
282000,46.42857142857143,85.35150201300712,2.9278251996383142,233.85
283000,47.22222222222222,85.25859399194798,2.894447978124602,234.673
284000,47.42063492063492,85.44441003406628,2.84791861914794,235.507
285000,48.80952380952381,85.6457107463611,2.782832161007121,236.342
286000,48.11507936507937,85.35150201300712,2.836507129902492,237.182
287000,47.32142857142857,85.30504800247755,2.8630052968927155,238.009
288000,48.214285714285715,85.44441003406628,2.800891018572247,238.84
289000,48.90873015873016,85.72313409724373,2.743415048306046,239.665
290000,48.90873015873016,85.63022607618458,2.735692674118405,240.499
291000,48.214285714285715,85.52183338494889,2.768453353284597,241.328
292000,47.61904761904761,85.38247135336017,2.8036679568808816,242.162
293000,48.41269841269841,85.50634871477237,2.772700209919554,242.992
294000,49.404761904761905,85.7076494270672,2.718603342547625,243.841
295000,48.61111111111111,85.59925673583153,2.753834700539264,244.676
296000,48.90873015873016,85.72313409724373,2.7486573996705084,245.501
297000,47.71825396825397,85.69216475689068,2.783990173263876,246.335
298000,49.404761904761905,85.73861876742025,2.730040905888653,247.156
299000,49.50396825396825,85.93991947971507,2.716004482659514,247.979
300000,49.107142857142854,85.92443480953855,2.7716724697033897,248.803
301000,48.51190476190476,85.63022607618458,2.7547895022339572,249.638
302000,48.214285714285715,86.00185816042118,2.781157013705719,250.474
303000,48.01587301587302,85.7695881077733,2.757230697075535,251.304
304000,48.80952380952381,85.86249612883246,2.746442953600765,252.131
305000,49.30555555555556,86.03282750077423,2.6915313968909325,252.953
306000,47.71825396825397,86.14122019200991,2.7885802449581694,253.811
307000,48.51190476190476,86.15670486218644,2.7406039126711095,254.653
308000,48.11507936507937,85.69216475689068,2.7239623382939113,255.48
309000,47.91666666666667,85.92443480953855,2.710674991348528,256.307
310000,49.30555555555556,85.98637349024466,2.7019267562952836,257.14
311000,50.198412698412696,86.15670486218644,2.725522480177347,257.97
312000,48.90873015873016,85.2740786621245,2.7134484171033524,258.809
313000,49.107142857142854,85.56828739547848,2.7306857185717646,259.658
314000,49.50396825396825,85.61474140600805,2.726710733296818,260.484
315000,50.198412698412696,85.75410343759677,2.6863731882277433,261.316
316000,50.09920634920635,86.15670486218644,2.743986235452056,262.149
317000,48.41269841269841,85.67668008671416,2.724062835173997,262.985
318000,48.61111111111111,85.81604211830289,2.6941541667645033,263.823
319000,49.107142857142854,85.81604211830289,2.693326182381128,264.663
320000,49.107142857142854,86.01734283059771,2.7146633610498085,265.502
321000,49.801587301587304,85.58377206565501,2.6587326909692197,266.356
322000,49.60317460317461,85.80055744812636,2.7195104981865152,267.198
323000,49.30555555555556,85.36698668318364,2.664250135021749,268.048
324000,49.30555555555556,85.47537937441932,2.6667706598628986,268.893
325000,48.90873015873016,85.50634871477237,2.728995575151762,269.726
326000,49.007936507936506,85.75410343759677,2.692649806113387,270.584
327000,50.09920634920635,85.98637349024466,2.6896542725849595,271.414
328000,49.107142857142854,85.47537937441932,2.7397893352904488,272.243
329000,50,85.72313409724373,2.7398906442314988,273.075
330000,49.30555555555556,85.49086404459585,2.7358757641128832,273.906
331000,50,85.66119541653762,2.707949813481859,274.735
332000,49.801587301587304,85.6457107463611,2.71809316722362,275.564
333000,51.091269841269835,85.98637349024466,2.6752842026381085,276.396
334000,49.90079365079365,85.6457107463611,2.7070916727123024,277.233
335000,50.99206349206349,85.90895013936203,2.6463489498674257,278.069
336000,50,86.03282750077423,2.696799020095424,278.906
337000,50.198412698412696,86.20315887271602,2.6777444993637483,279.747
338000,49.702380952380956,86.06379684112729,2.6515253904377367,280.572
339000,50.297619047619044,86.06379684112729,2.634110475555733,281.402
340000,50.99206349206349,85.78507277794984,2.6420840250935984,282.233
341000,49.007936507936506,85.58377206565501,2.711765960260167,283.063
342000,50.69444444444444,85.78507277794984,2.6356801558859333,283.899
343000,50.595238095238095,86.06379684112729,2.6622152582938305,284.73
344000,52.28174603174603,86.29606689377516,2.6060508943825194,285.556
345000,50.69444444444444,86.24961288324559,2.617874808094303,286.384
346000,51.587301587301596,86.00185816042118,2.6408650841022796,287.213
347000,51.091269841269835,86.14122019200991,2.6334188510181247,288.044
348000,51.78571428571429,86.46639826571693,2.599416806534477,288.88
349000,51.28968253968254,85.93991947971507,2.601826486105798,289.715
350000,50.595238095238095,86.21864354289254,2.6599708625406837,290.548
351000,50.79365079365079,85.66119541653762,2.6384504778695015,291.388
352000,50.89285714285714,85.73861876742025,2.62371543577374,292.213
353000,52.083333333333336,86.24961288324559,2.6113507928257116,293.05
354000,51.78571428571429,86.15670486218644,2.642621637285503,293.897
355000,50.49603174603175,85.58377206565501,2.657782328827221,294.733
356000,50.79365079365079,85.67668008671416,2.657048547126313,295.569
357000,51.488095238095234,85.7695881077733,2.628021620824326,296.402
358000,51.091269841269835,86.15670486218644,2.581840075705678,297.228
359000,51.19047619047619,86.21864354289254,2.5691506398546746,298.063
360000,52.77777777777778,86.55930628677609,2.5605323671249476,298.89
361000,52.67857142857143,86.31155156395168,2.576929972778093,299.722
362000,52.083333333333336,86.37349024465779,2.576902193847719,300.557
363000,52.182539682539684,86.76060699907092,2.53376616461359,301.391
364000,52.77777777777778,86.40445958501084,2.5382391315551867,302.222
365000,52.87698412698413,86.41994425518736,2.532688433481037,303.048
366000,52.976190476190474,86.37349024465779,2.566997798080569,303.878
367000,52.480158730158735,86.12573552183338,2.539082522505247,304.702
368000,52.083333333333336,86.49736760606999,2.5306182811541356,305.523
369000,52.57936507936508,86.55930628677609,2.5167269919990485,306.359
370000,53.86904761904761,86.54382161659957,2.481445138971995,307.187
371000,53.37301587301587,86.52833694642304,2.5463977021756996,308.016
372000,53.769841269841265,86.26509755342211,2.51778181990536,308.847
373000,53.67063492063492,86.49736760606999,2.470230078802676,309.668
374000,52.976190476190474,86.32703623412822,2.5121881956998964,310.501
375000,52.77777777777778,86.6212449674822,2.4855793644198143,311.336
376000,53.57142857142857,86.60576029730566,2.5034774175870225,312.167
377000,53.57142857142857,86.60576029730566,2.520008196232679,312.99
378000,53.769841269841265,86.85351502013006,2.4776061629030224,313.819
379000,54.166666666666664,86.71415298854134,2.532547645466146,314.649
380000,53.57142857142857,86.4354289253639,2.475236537262809,315.478
381000,54.46428571428571,86.88448436048311,2.4521091388823453,316.311
382000,53.47222222222222,86.41994425518736,2.4842889258297904,317.145
383000,54.26587301587301,86.69866831836482,2.4485803729468065,317.975
384000,54.563492063492056,86.80706100960049,2.4695671307560976,318.804
385000,54.662698412698404,87.30257045524931,2.4621845865148604,319.633
386000,54.563492063492056,86.52833694642304,2.507496695674084,320.464
387000,54.563492063492056,86.83803034995354,2.431027332523128,321.297
388000,54.46428571428571,87.1786930938371,2.454612870840108,322.127
389000,53.273809523809526,86.68318364818829,2.4438335509796767,322.963
390000,53.57142857142857,86.88448436048311,2.462992267463877,323.795
391000,53.67063492063492,86.89996903065965,2.5171153761569802,324.635
392000,53.769841269841265,86.91545370083618,2.447686125841811,325.456
393000,53.86904761904761,86.91545370083618,2.471872366021241,326.294
394000,53.17460317460318,86.72963765871788,2.440688588866845,327.116
395000,53.96825396825397,87.08578507277795,2.438233146890568,327.938
396000,54.861111111111114,86.97739238154227,2.4192188894913316,328.77
397000,53.07539682539682,86.35800557448127,2.4833815249428923,329.596
398000,54.46428571428571,86.79157633942397,2.451578128484387,330.415
399000,55.55555555555556,87.1786930938371,2.40875812049956,331.238
400000,55.35714285714286,87.16320842366058,2.404883654485216,332.073
401000,55.45634920634921,87.00836172189533,2.419348526776803,332.914
402000,55.35714285714286,87.22514710436667,2.4202514894075606,333.753
403000,55.55555555555556,87.00836172189533,2.4039324480395527,334.58
404000,54.067460317460316,86.46639826571693,2.436175854999657,335.408
405000,54.36507936507936,86.82254567977702,2.43705843480649,336.229
406000,54.166666666666664,86.82254567977702,2.474729001540404,337.057
407000,54.166666666666664,86.34252090430475,2.4832249139041163,337.895
408000,54.662698412698404,86.83803034995354,2.4434261520709626,338.731
409000,54.36507936507936,86.63672963765872,2.4255119076248026,339.572
410000,53.86904761904761,86.69866831836482,2.4240955704781353,340.41
411000,54.861111111111114,86.8689996903066,2.3980167535008166,341.238
412000,55.45634920634921,86.94642304118922,2.383262763581792,342.082
413000,54.761904761904766,86.79157633942397,2.4039208322076573,342.907
414000,55.85317460317461,86.76060699907092,2.4363596055192422,343.736
415000,55.25793650793651,86.8689996903066,2.4264010001375507,344.566
416000,55.158730158730165,86.54382161659957,2.409174894537151,345.39
417000,55.158730158730165,86.9309383710127,2.380633614554192,346.235
418000,55.952380952380956,87.07030040260142,2.3770771458134585,347.075
419000,55.158730158730165,86.65221430783524,2.366384677044771,347.911
420000,54.067460317460316,86.72963765871788,2.4430751840860196,348.736
421000,54.46428571428571,86.68318364818829,2.46308206971832,349.554
422000,53.273809523809526,86.24961288324559,2.5120315659632104,350.382
423000,54.166666666666664,86.63672963765872,2.4055961424321217,351.212
424000,53.769841269841265,86.4354289253639,2.4342727124239865,352.044
425000,54.563492063492056,87.02384639207185,2.410263494121661,352.872
426000,53.86904761904761,86.7451223288944,2.4545702830957734,353.706
427000,52.67857142857143,86.31155156395168,2.478301396589364,354.539
428000,53.17460317460318,86.24961288324559,2.4428673692472507,355.375
429000,53.769841269841265,86.54382161659957,2.480622371153007,356.218
430000,53.47222222222222,86.51285227624652,2.444156280302909,357.043
431000,52.77777777777778,86.26509755342211,2.48273096445991,357.865
432000,53.273809523809526,86.06379684112729,2.5240934127381798,358.685
433000,53.273809523809526,86.21864354289254,2.5162180507159397,359.509
434000,54.067460317460316,86.51285227624652,2.457884282210103,360.33
435000,54.46428571428571,86.35800557448127,2.497310737850071,361.156
436000,53.67063492063492,86.12573552183338,2.4941260724018512,361.991
437000,54.563492063492056,86.51285227624652,2.416871650875623,362.833
438000,53.47222222222222,86.23412821306906,2.434489181736591,363.664
439000,54.166666666666664,86.65221430783524,2.4372022203889343,364.51
440000,53.769841269841265,86.6212449674822,2.466020687529407,365.337
441000,53.96825396825397,86.35800557448127,2.452570712423875,366.16
442000,54.067460317460316,86.38897491483432,2.4530533690401457,366.988
443000,53.07539682539682,86.37349024465779,2.484030632944926,367.827
