,,,
Antal H lag: 1|Nueroner pr lag 5,,,
Cycles,Accuracy,Err,Time
26000,35.714285714285715,0.022762522649663663,244.032
27000,34.82142857142857,0.022808900846043197,253.41
28000,35.51587301587302,0.02275497910774603,262.791
29000,36.11111111111111,0.02250706285852702,272.17
30000,35.91269841269841,0.02241159962133852,281.548
31000,36.507936507936506,0.022089868598070356,290.928
32000,37.202380952380956,0.02216117255305401,300.316
33000,37.10317460317461,0.021944241742040176,309.696
34000,37.10317460317461,0.021977576321480886,319.077
35000,37.00396825396825,0.022023967851336906,328.457
36000,37.5,0.021719984067027097,337.837
37000,38.88888888888889,0.02138847579851351,347.217
38000,39.682539682539684,0.021332933922129003,356.597
39000,39.38492063492063,0.021389264752048654,365.976
40000,40.57539682539682,0.020732145033699287,375.354
41000,41.66666666666667,0.020938522057666494,384.732
42000,42.26190476190476,0.02055304706060227,394.111
43000,43.35317460317461,0.020457194551669198,403.487
44000,43.154761904761905,0.020330909540581775,412.868
45000,44.94047619047619,0.020466997608218646,422.245
46000,44.642857142857146,0.0203628682564917,431.623
47000,44.94047619047619,0.020109617748265363,441
48000,45.83333333333333,0.02007015602176538,450.382
49000,45.83333333333333,0.02002461977347264,459.758
,,,
Antal H lag: 1|Nueroner pr lag 15,,,
Cycles,Accuracy,Err,Time
0,5.059523809523809,0.03460124389676475,0.302
1000,12.5,0.029881968990767928,13.142
2000,19.444444444444446,0.027869914820733428,25.98
3000,23.61111111111111,0.02721674019393768,38.817
4000,25.892857142857146,0.02679829011206391,51.657
5000,26.884920634920633,0.026375526056131065,64.494
6000,28.57142857142857,0.02588093639041151,77.331
7000,29.464285714285715,0.025677814153807342,90.171
8000,29.563492063492063,0.025564275872046932,103.013
9000,30.853174603174605,0.02489357772951864,115.86
10000,31.25,0.024684772697864316,128.7
11000,32.53968253968254,0.02425959339466205,141.553
12000,33.432539682539684,0.023871610479228266,154.391
13000,34.226190476190474,0.02373943340179111,167.24
14000,34.42460317460318,0.02347787426907156,180.081
15000,36.40873015873016,0.022916441695629047,192.921
16000,36.7063492063492,0.022801420114465995,205.758
17000,37.301587301587304,0.02252729863006129,218.597
18000,37.99603174603175,0.022192708667721533,231.437
19000,39.285714285714285,0.021899230643740716,244.279
20000,40.07936507936508,0.02168333681414257,257.128
21000,42.06349206349206,0.021093197761669433,269.969
22000,42.36111111111111,0.02092623375287861,282.817
23000,42.757936507936506,0.020744603785058033,295.681
24000,43.154761904761905,0.02065575976991184,308.518
25000,44.742063492063494,0.02018268395744563,321.357
26000,45.23809523809524,0.01978084157936446,334.196
27000,45.43650793650794,0.019763879835579718,347.033
28000,46.726190476190474,0.019223848159592074,359.875
29000,47.61904761904761,0.019080760923659415,372.712
30000,49.007936507936506,0.018914108102608285,385.55
31000,49.404761904761905,0.01871379901395769,398.386
32000,51.388888888888886,0.018119826816115216,411.261
33000,51.19047619047619,0.017951287154382812,424.101
34000,51.78571428571429,0.017635527812931765,436.942
35000,54.067460317460316,0.017226659232842726,449.782
36000,54.166666666666664,0.017267694030494354,462.626
37000,55.158730158730165,0.01690181785471284,475.465
38000,55.45634920634921,0.01672113217735702,488.305
39000,55.654761904761905,0.016620496693902496,501.144
40000,56.547619047619044,0.016371599456135096,513.985
41000,58.23412698412699,0.01596445116129233,526.85
42000,57.44047619047619,0.01596112574438757,539.692
43000,59.226190476190474,0.015648370764364195,552.533
44000,60.71428571428571,0.015278042334638121,565.376
45000,60.61507936507936,0.015328725712030894,578.215
46000,61.408730158730165,0.015236354912564061,591.053
47000,62.99603174603175,0.014897687033769596,603.899
48000,62.99603174603175,0.014856317781057813,616.741
49000,63.39285714285714,0.014607870004710108,629.581
,,,
Antal H lag: 1|Nueroner pr lag 20,,,
Cycles,Accuracy,Err,Time
0,1.8849206349206349,0.03901059959770737,0.393
1000,16.567460317460316,0.030167918704390773,16.73
2000,24.00793650793651,0.027993184796753747,33.065
3000,26.190476190476193,0.02675416303386854,49.4
4000,28.174603174603174,0.02618107236831292,65.738
5000,30.753968253968257,0.025239792668817707,82.076
6000,31.646825396825395,0.024652087309599682,98.411
7000,33.035714285714285,0.02416068421433133,114.79
8000,33.53174603174603,0.02343384237259752,131.132
9000,33.92857142857143,0.023065125274169117,147.474
10000,34.72222222222222,0.02308262155810163,163.811
11000,35.91269841269841,0.022366736173717743,180.151
12000,37.00396825396825,0.0221888275973943,196.484
13000,38.095238095238095,0.021646629728176523,212.823
14000,39.18650793650794,0.02153406770827748,229.185
15000,40.87301587301587,0.02088124355378248,245.53
16000,41.964285714285715,0.020433985490968393,261.869
17000,41.86507936507937,0.020904625466072867,278.206
18000,42.857142857142854,0.02031547051061474,294.602
19000,43.84920634920635,0.020032732937906514,310.936
20000,44.742063492063494,0.01986061570798684,327.27
21000,45.73412698412698,0.01935261100358249,343.608
22000,45.83333333333333,0.019268307478328535,359.95
23000,48.214285714285715,0.01895717646897457,376.295
24000,48.80952380952381,0.018669120594584726,392.631
25000,50.99206349206349,0.018148751830728053,408.967
26000,50.79365079365079,0.01797357510794829,425.306
27000,51.587301587301596,0.017974591094872896,441.643
28000,52.57936507936508,0.017400078150964886,457.98
29000,52.87698412698413,0.017493718906436334,474.315
30000,54.26587301587301,0.01709604907057714,490.673
31000,54.36507936507936,0.01674625467729693,507.013
32000,54.46428571428571,0.016952118932497064,523.35
33000,55.35714285714286,0.01652030590314473,539.692
34000,56.15079365079365,0.016496866852009878,556.03
35000,55.35714285714286,0.01642209930173056,572.368
36000,57.24206349206349,0.015956351618162237,588.704
37000,58.92857142857143,0.01564501857691226,605.041
38000,58.53174603174603,0.015593341886220528,621.383
39000,58.03571428571429,0.015743481192205207,637.72
40000,59.12698412698413,0.01539465275886008,654.077
41000,60.61507936507936,0.015168766131164574,670.418
42000,60.71428571428571,0.01490631794099626,686.756
43000,61.60714285714286,0.014904662494224298,703.126
44000,63.095238095238095,0.014522251313728906,719.459
45000,61.408730158730165,0.014631054618350193,735.798
46000,62.89682539682539,0.014269210877730858,752.142
47000,62.698412698412696,0.014418812705633754,768.481
48000,62.698412698412696,0.014496160587824101,784.831
49000,63.888888888888886,0.014103826723713226,801.201
,,,
Antal H lag: 1|Nueroner pr lag 40,,,
Cycles,Accuracy,Err,Time
0,3.1746031746031744,0.04052442282070568,0.773
1000,18.948412698412696,0.031092726855395273,30.962
2000,23.313492063492063,0.02914540478485347,61.131
3000,25.992063492063494,0.02825548180905484,91.306
4000,27.579365079365083,0.027286505696642795,121.504
5000,28.373015873015873,0.026731234776877322,151.722
6000,30.158730158730158,0.02590834793683889,181.893
7000,30.853174603174605,0.02547453508262707,212.06
8000,33.63095238095239,0.024684463297030015,242.229
9000,34.72222222222222,0.02369373930995078,272.4
10000,35.61507936507937,0.023298883748250742,302.573
11000,37.40079365079365,0.022816825802683145,332.755
12000,40.37698412698413,0.021612673073961593,362.952
13000,41.86507936507937,0.02113510219830621,393.171
14000,44.44444444444444,0.020199119240097308,423.377
15000,44.047619047619044,0.020191825198222248,453.576
16000,46.92460317460318,0.019128192664492578,483.746
17000,48.01587301587302,0.018880711668744717,513.916
18000,50.69444444444444,0.01794149921499544,544.085
19000,51.587301587301596,0.0177241876350908,574.255
20000,54.36507936507936,0.01680377931925989,604.434
21000,53.86904761904761,0.016609213870640842,634.606
22000,56.15079365079365,0.01603610060474166,664.772
23000,57.341269841269835,0.01585088877097921,694.94
24000,58.432539682539684,0.015240767657101133,725.106
25000,59.42460317460318,0.015348294503651301,755.28
26000,60.71428571428571,0.014812094616548217,785.49
27000,61.30952380952381,0.014750020623724908,815.671
28000,62.698412698412696,0.014322317098042383,845.882
29000,64.28571428571429,0.014013683300058748,876.051
30000,62.89682539682539,0.014297408498403335,906.223
31000,65.87301587301587,0.01349325404210157,936.394
32000,65.37698412698413,0.01335889852063949,966.565
33000,65.77380952380952,0.013505969991337305,996.789
34000,66.26984126984127,0.013202536667117825,1026.96
35000,66.86507936507937,0.012831510918844392,1057.133
36000,67.26190476190477,0.01297428900530951,1087.294
37000,68.84920634920636,0.012347432082199693,1117.459
38000,68.45238095238095,0.012504826241808212,1147.633
39000,68.5515873015873,0.012243291593336522,1177.845
40000,68.9484126984127,0.012074325183405626,1208.027
41000,68.65079365079364,0.012214992056023713,1238.186
42000,69.54365079365078,0.011760666714490714,1268.35
43000,69.34523809523809,0.011833994879427757,1298.561
44000,69.54365079365078,0.011547677120243221,1328.731
45000,69.44444444444444,0.011586573836231748,1358.934
46000,71.82539682539682,0.01116831348683167,1389.105
47000,72.22222222222221,0.011004304243504865,1419.298
48000,71.82539682539682,0.01096885289441967,1449.522
49000,71.32936507936508,0.01098454348505355,1479.732
,,,
Antal H lag: 1|Nueroner pr lag 50,,,
Cycles,Accuracy,Err,Time
0,4.365079365079365,0.040419933855767524,0.965
1000,24.6031746031746,0.03033798013429349,38.106
2000,28.76984126984127,0.028364157626669256,75.195
3000,31.547619047619047,0.027529599377543724,112.284
4000,32.142857142857146,0.026850722091551656,149.399
5000,33.13492063492063,0.026017605226053186,186.511
6000,33.730158730158735,0.025466924478995973,223.603
7000,34.42460317460318,0.025186032595761885,260.714
8000,36.507936507936506,0.024208905903175267,297.841
9000,36.7063492063492,0.024007560112900648,334.965
10000,37.89682539682539,0.023547621163481136,372.093
11000,38.2936507936508,0.022998359818173383,409.202
12000,39.08730158730159,0.02255546207830331,446.354
13000,40.87301587301587,0.021827679030200938,483.442
14000,42.36111111111111,0.021345873883494747,520.525
15000,42.65873015873016,0.021009357812609243,557.673
16000,44.5436507936508,0.02019577991568726,594.793
17000,46.726190476190474,0.019750582319470317,631.9
18000,48.01587301587302,0.0192018036279193,669.048
19000,50.99206349206349,0.018168934549404336,706.146
20000,52.57936507936508,0.01810269870335647,743.291
21000,54.067460317460316,0.017238923549685398,780.456
22000,54.861111111111114,0.01702563800442224,817.901
23000,55.75396825396825,0.01666918520357341,855.286
24000,57.341269841269835,0.016151833950699503,893.422
25000,59.226190476190474,0.01579210325952419,930.514
26000,60.317460317460316,0.015199570594744815,967.608
27000,61.80555555555556,0.014746950662533894,1004.687
28000,61.408730158730165,0.014741738903349674,1041.79
29000,62.40079365079365,0.01431904282274972,1078.924
30000,63.49206349206349,0.013902228659728556,1116.016
31000,64.58333333333334,0.01385536945755705,1153.101
32000,65.37698412698413,0.01340129692150864,1190.185
33000,65.87301587301587,0.013279733841793743,1227.286
34000,65.57539682539682,0.013316267702362133,1264.375
35000,67.06349206349206,0.012969207845683365,1301.455
36000,67.06349206349206,0.012795298973664137,1338.63
37000,68.25396825396825,0.012435735903361653,1375.718
38000,69.24603174603175,0.011929334555134091,1412.853
39000,69.04761904761905,0.011913654642285556,1449.992
40000,70.23809523809523,0.011675177789954673,1487.083
41000,70.53571428571429,0.011507425730945941,1524.167
42000,70.43650793650794,0.011464541469983791,1561.252
43000,71.03174603174604,0.011329515097176703,1598.429
44000,71.03174603174604,0.011120296678088079,1635.576
45000,71.13095238095238,0.011040584875399675,1672.721
46000,71.72619047619048,0.010787293318401881,1709.811
47000,72.42063492063492,0.010631311370264173,1746.901
48000,73.01587301587301,0.010539848891738009,1783.992
49000,72.91666666666666,0.01054772366647748,1821.076
,,,
Antal H lag: 3|Nueroner pr lag 5,,,
Cycles,Accuracy,Err,Time
0,0.8928571428571428,0.027163728734772095,0.114
1000,2.976190476190476,0.028090251252194238,6.205
2000,2.876984126984127,0.02816016357187656,12.281
3000,3.869047619047619,0.027968278771808793,18.355
4000,3.968253968253968,0.027912975233569115,24.44
5000,4.464285714285714,0.027865386153448784,30.514
6000,2.976190476190476,0.027799528005658682,36.59
7000,5.257936507936508,0.027654267576068165,42.669
8000,7.341269841269842,0.027620628583128307,48.745
9000,7.341269841269842,0.02756479233158715,54.827
10000,7.936507936507936,0.02747240109773474,60.906
11000,9.424603174603174,0.02743272671631488,66.982
12000,8.333333333333332,0.02745582247525171,73.058
13000,9.226190476190476,0.02768131112318763,79.136
14000,7.638888888888889,0.027826398687553253,85.212
15000,6.746031746031746,0.028062462601675463,91.287
16000,6.25,0.028151317391232458,97.361
17000,6.4484126984126995,0.02831133343478168,103.437
18000,6.051587301587301,0.02828039478579785,109.528
19000,6.15079365079365,0.028356030252811387,115.604
20000,8.531746031746032,0.028416721659001797,121.68
21000,9.523809523809524,0.02849634461551121,127.757
22000,6.4484126984126995,0.028453193249913054,133.833
23000,7.440476190476191,0.028427531690106127,139.908
24000,9.523809523809524,0.028474917328208622,145.985
25000,9.920634920634921,0.028513691157537893,152.065
26000,10.01984126984127,0.02878465610167422,158.142
27000,12.599206349206348,0.02872104727201406,164.217
28000,11.607142857142858,0.029115315241037318,170.296
29000,12.698412698412698,0.02941863902171078,176.372
30000,11.607142857142858,0.029766286723937798,182.447
31000,10.912698412698413,0.029828384409435745,188.524
32000,12.003968253968255,0.030088978332079373,194.6
33000,10.813492063492063,0.029725501460143328,200.678
34000,11.805555555555555,0.02992772904348089,206.754
35000,11.11111111111111,0.02998999335835671,212.829
36000,12.400793650793652,0.03004410086420396,218.905
37000,10.714285714285714,0.02988970912382862,224.982
38000,12.202380952380953,0.02924682642260881,231.072
39000,10.218253968253968,0.0298481279367843,237.148
40000,11.11111111111111,0.029831626529276914,243.224
41000,12.202380952380953,0.029797086830557637,249.299
42000,10.615079365079366,0.029951566562860316,255.375
43000,10.912698412698413,0.029826618621553815,261.463
44000,11.904761904761903,0.029393088677149896,267.54
45000,11.805555555555555,0.02977223265363572,273.615
46000,11.904761904761903,0.029516514524023305,279.691
47000,9.821428571428571,0.029936216596143497,285.768
48000,10.813492063492063,0.0289797873892596,291.842
49000,12.103174603174603,0.02826925890127507,297.926
,,,
Antal H lag: 3|Nueroner pr lag 10,,,
Cycles,Accuracy,Err,Time
0,3.273809523809524,0.027326112341832267,0.214
1000,5.555555555555555,0.02805577205227263,10.009
2000,5.952380952380952,0.027635802844584643,19.823
3000,10.01984126984127,0.02726875037321341,29.619
4000,13.59126984126984,0.026437985379270026,39.415
5000,15.972222222222221,0.0263474483388974,49.213
6000,18.551587301587304,0.026610794826127448,59.013
7000,19.1468253968254,0.02650093248052881,68.826
8000,19.047619047619047,0.026522721138737847,78.626
9000,17.559523809523807,0.02656970625665836,88.423
10000,21.32936507936508,0.026545811283733865,98.223
11000,19.74206349206349,0.02722113471949456,108.042
12000,20.436507936507937,0.027390980367326144,117.844
13000,21.626984126984127,0.027169921451746105,127.638
14000,20.33730158730159,0.027579452599650715,137.457
15000,20.436507936507937,0.027286940751910217,147.259
16000,20.13888888888889,0.02779059297702315,157.07
17000,21.03174603174603,0.027648525828656782,166.88
18000,21.726190476190478,0.027737006928696722,176.68
19000,21.03174603174603,0.028378990036202447,186.478
20000,21.924603174603174,0.02811167291159096,196.295
21000,21.825396825396826,0.02795004811725539,206.091
22000,22.51984126984127,0.028289412059154008,215.888
23000,23.115079365079367,0.02825810962093641,225.686
24000,22.22222222222222,0.028303667344295767,235.501
25000,23.71031746031746,0.02794162545655545,245.301
26000,22.22222222222222,0.028669875815437243,255.106
27000,23.511904761904763,0.027769999188533026,264.905
28000,21.924603174603174,0.028337212903247103,274.701
29000,23.61111111111111,0.027795886416046082,284.506
30000,22.51984126984127,0.02785907490902494,294.32
31000,21.23015873015873,0.02838606938157934,304.118
32000,19.940476190476193,0.028468771531177113,313.914
33000,21.428571428571427,0.02875680579732139,323.712
34000,22.22222222222222,0.028585988672804773,333.512
35000,19.444444444444446,0.028694341030452906,343.308
36000,21.13095238095238,0.0282448143230596,353.107
37000,20.535714285714285,0.028641934078595874,362.918
38000,22.123015873015873,0.028075236119594064,372.714
39000,21.726190476190478,0.028449369281339006,382.515
40000,23.214285714285715,0.027762283632853765,392.331
41000,23.511904761904763,0.028337604186243932,402.129
42000,23.908730158730158,0.028167640113791498,411.928
43000,24.6031746031746,0.02778558109453694,421.727
44000,24.503968253968253,0.027902942015270306,431.524
45000,24.6031746031746,0.027525218816826135,441.32
46000,24.00793650793651,0.027607328329726514,451.118
47000,22.023809523809522,0.02824743556153354,460.913
48000,23.115079365079367,0.027646084594203698,470.729
49000,22.817460317460316,0.02773494145178219,480.528
,,,
Antal H lag: 3|Nueroner pr lag 15,,,
Cycles,Accuracy,Err,Time
0,2.7777777777777777,0.028269178643652575,0.316
1000,8.73015873015873,0.028190004659153885,13.851
2000,11.11111111111111,0.02777346330913293,27.385
3000,14.682539682539684,0.02748974574059391,40.945
4000,16.666666666666664,0.02719150648678552,54.479
5000,21.03174603174603,0.026818411170700777,68.01
6000,21.428571428571427,0.026781592068636787,81.548
7000,22.71825396825397,0.02658285957934458,95.083
8000,22.916666666666664,0.026812313384635172,108.623
9000,21.52777777777778,0.02701453085841142,122.157
10000,23.511904761904763,0.02657485061803062,135.709
11000,24.404761904761905,0.026634827508055257,149.249
12000,25.396825396825395,0.02690899113055702,162.802
13000,25.793650793650798,0.02684141037865176,176.331
14000,25.992063492063494,0.0269232099527638,189.869
15000,25.892857142857146,0.027057639954645586,203.427
16000,26.785714285714285,0.026680845749550396,216.961
17000,26.28968253968254,0.027126676245005647,230.495
18000,26.884920634920633,0.027355913553420604,244.036
19000,27.579365079365083,0.027414778976823345,257.575
20000,27.380952380952383,0.026954368214747688,271.125
21000,25.992063492063494,0.027550600123927193,284.657
22000,27.083333333333332,0.027553980650332186,298.199
23000,27.18253968253968,0.02742161778350281,311.736
24000,28.174603174603174,0.026969979979338,325.271
25000,27.579365079365083,0.027327709774456314,338.806
26000,29.166666666666668,0.02672528067814824,352.344
27000,29.96031746031746,0.026976271911910446,365.881
28000,29.761904761904763,0.02665818666113164,379.416
29000,29.265873015873016,0.02674246292438449,392.947
30000,29.365079365079367,0.026828093378934662,406.507
31000,28.47222222222222,0.026470179896663573,420.042
32000,29.265873015873016,0.026844577170107742,433.58
33000,28.968253968253972,0.0265629165086042,447.124
34000,29.265873015873016,0.026545953855774417,460.656
35000,29.365079365079367,0.0269767834521164,474.222
36000,28.968253968253972,0.02651291503435559,487.756
37000,29.365079365079367,0.027121393839935764,501.287
38000,28.47222222222222,0.026645487711438893,514.83
39000,29.563492063492063,0.02714212746196365,528.381
40000,30.357142857142854,0.026723928366180663,541.912
41000,29.66269841269841,0.026719206509355112,555.446
42000,29.06746031746032,0.026776999203238463,568.981
43000,30.357142857142854,0.027094376215411324,582.551
44000,30.158730158730158,0.02669176077038998,596.089
45000,31.547619047619047,0.026463762121552076,609.63
46000,30.654761904761905,0.026576475118255175,623.159
47000,31.646825396825395,0.026496460473861085,636.7
48000,32.83730158730159,0.026333068296505124,650.234
49000,32.34126984126984,0.02620082639832129,663.775
,,,
Antal H lag: 3|Nueroner pr lag 20,,,
Cycles,Accuracy,Err,Time
0,2.876984126984127,0.03166812415386402,0.419
1000,12.3015873015873,0.028320044352198256,17.837
2000,17.36111111111111,0.027659674268671556,35.262
3000,19.246031746031747,0.027128712085958115,52.679
4000,20.33730158730159,0.026866361478895234,70.1
5000,22.916666666666664,0.026419814451929386,87.55
6000,24.404761904761905,0.026218385179925318,104.976
7000,24.702380952380953,0.026020368457910042,122.42
8000,25.099206349206348,0.026152580072418868,139.849
9000,25.198412698412696,0.0258810091136283,157.277
10000,25.396825396825395,0.025930249861658965,174.724
11000,25.892857142857146,0.02582163881300587,192.152
12000,26.38888888888889,0.02561000105943947,209.631
13000,27.67857142857143,0.0259080243183628,227.049
14000,27.67857142857143,0.02528980543273839,244.469
15000,28.174603174603174,0.02548081858069724,261.894
16000,28.670634920634917,0.025527931514564603,279.323
17000,29.761904761904763,0.024772344331369933,296.742
18000,29.96031746031746,0.02532164996619947,314.164
19000,29.86111111111111,0.025150387337551455,331.591
20000,30.257936507936506,0.02472695115185666,349.016
21000,30.059523809523807,0.024751711612643508,366.443
22000,30.555555555555557,0.024722405635283752,383.913
23000,30.257936507936506,0.025257156899485145,401.34
24000,30.059523809523807,0.024798233348947787,418.792
25000,30.357142857142854,0.024580222073830073,436.217
26000,31.349206349206348,0.024546251690303424,453.646
27000,29.761904761904763,0.024437168708051345,471.086
28000,30.753968253968257,0.0243925376315972,488.514
29000,31.646825396825395,0.024104051618282836,505.941
30000,31.051587301587304,0.024142257372474045,523.376
31000,31.448412698412696,0.023932642694070243,540.805
32000,32.93650793650794,0.023853246129914622,558.26
33000,33.63095238095239,0.023519614027473806,575.689
34000,33.63095238095239,0.023408751872623004,593.131
35000,34.82142857142857,0.023439103423461855,610.587
36000,33.730158730158735,0.023388427661153517,628.049
37000,36.01190476190476,0.02301168901383533,645.484
38000,37.5,0.022758954568173537,662.916
39000,37.89682539682539,0.022532037657999025,680.345
40000,40.37698412698413,0.022028708170193725,697.77
41000,40.773809523809526,0.021786460198709206,715.198
42000,40.37698412698413,0.021850449772952984,732.626
43000,43.75,0.021455996028627158,750.07
44000,44.5436507936508,0.021357421060546524,767.533
45000,44.84126984126984,0.021255609546418617,784.959
46000,45.03968253968254,0.020985701419762897,802.385
47000,43.75,0.020795736221101854,819.815
48000,42.857142857142854,0.02135194006627802,837.251
49000,42.26190476190476,0.021477502494289823,854.704
,,,
Antal H lag: 3|Nueroner pr lag 40,,,
Cycles,Accuracy,Err,Time
0,4.761904761904762,0.04080126375990833,0.86
1000,16.17063492063492,0.030577929035508766,34.608
2000,19.444444444444446,0.028575048458956632,68.356
3000,24.206349206349206,0.02755052888993721,102.131
4000,25.892857142857146,0.027016047934681164,135.882
5000,27.579365079365083,0.02672780921549967,169.647
6000,27.380952380952383,0.02642996152841076,203.423
7000,29.96031746031746,0.025342596476371736,237.173
8000,30.555555555555557,0.025043787991075303,270.959
9000,29.06746031746032,0.02533621565101587,304.711
10000,31.746031746031743,0.024470519080235988,338.489
11000,32.44047619047619,0.0242637099589036,372.22
12000,33.33333333333333,0.023813650930882238,405.955
13000,37.202380952380956,0.023071721965930544,439.716
14000,35.91269841269841,0.02331177650252262,473.489
15000,37.59920634920635,0.022719233343960515,507.257
16000,40.07936507936508,0.022308129711080323,541.026
17000,41.46825396825397,0.022123798894118356,574.789
18000,42.26190476190476,0.021609014915272166,608.55
19000,43.551587301587304,0.02122486073552731,642.28
20000,43.35317460317461,0.02150260614671221,676.035
21000,42.46031746031746,0.021789092844941786,709.821
22000,42.55952380952381,0.021680707751686033,743.583
23000,44.742063492063494,0.02122003504076762,777.354
24000,45.83333333333333,0.02057970636536396,811.091
25000,44.24603174603175,0.02103997395859847,844.866
26000,45.73412698412698,0.02084316349850472,878.643
27000,47.91666666666667,0.020248239045737696,912.413
28000,47.22222222222222,0.02012183083264273,946.152
29000,48.31349206349206,0.019784507468617412,979.915
30000,49.2063492063492,0.01932764378705498,1013.684
31000,48.61111111111111,0.019315254274383607,1047.461
32000,47.023809523809526,0.019917105972165828,1081.229
33000,47.023809523809526,0.019652102830093676,1114.974
34000,45.13888888888889,0.020135803335889737,1148.747
35000,47.71825396825397,0.019401268826520893,1182.482
36000,47.71825396825397,0.01960041859900696,1216.258
37000,47.22222222222222,0.01960296083978292,1250.032
38000,48.71031746031746,0.01906514263088649,1283.804
39000,48.31349206349206,0.019212463067226987,1317.544
40000,50.49603174603175,0.018719956932125487,1351.289
41000,49.2063492063492,0.019064779503727772,1385.06
42000,50.49603174603175,0.018184897936601725,1418.817
43000,50.99206349206349,0.018617721500616743,1452.567
44000,53.17460317460318,0.017817193722905172,1486.304
45000,49.801587301587304,0.018704118905686646,1520.065
46000,51.686507936507944,0.01888643808304869,1553.802
47000,53.769841269841265,0.018074897536525098,1587.577
48000,52.28174603174603,0.018505962638193704,1621.36
49000,54.067460317460316,0.017529586188032045,1655.116
,,,
Antal H lag: 3|Nueroner pr lag 50,,,
Cycles,Accuracy,Err,Time
0,1.7857142857142856,0.041215638912862756,1.091
1000,16.666666666666664,0.03169051270437559,43.557
2000,20.03968253968254,0.03046141734779597,85.99
3000,22.916666666666664,0.02935092069183509,128.418
4000,24.404761904761905,0.028970591492729354,170.898
5000,26.28968253968254,0.02782921445438193,213.335
6000,26.884920634920633,0.027552227366514706,255.776
